domain|cc|testID
diplomat.so|SO|e75c3d08-7c35-439a-9a6c-3134d4ac3268
diplomat.so|SO|d77c4406-a6ad-4b71-b43b-b3bcb19cb0c2
diplomat.so|SO|f73b2636-ec0d-453f-ab10-09e92a0863d5
diplomat.so|SO|d8c2a89a-c9e4-4161-87d8-3bf012d0a368
diplomat.so|SO|5d67d17d-1e96-4e17-9976-bc8a6d79e0a4
diplomat.so|SO|ab95b4cf-8188-4e41-88c1-cf04ab2fd73b
diplomat.so|SO|2edb82dd-3c15-412e-b644-46f9658b9f16
diplomat.so|SO|d8624d57-bf76-4612-be4d-853d695657af
www.ghananewsagency.org|GH|c98ee347-0646-48e4-afbb-b61f3ae37828
graphic.com.gh|GH|f4966312-a04d-4dc5-b64d-308509cda45a
graphic.com.gh|GH|cdc122f4-5b89-4c58-9881-be1de9fd38d2
www.newsghana.com.gh|GH|877668b2-63d6-4a9c-9048-8c5a8e5838b1
www.modernghana.com|GH|43ffcd99-532c-4c1b-987c-03d6fc4fcb23
www.ghanasoccernet.com|GH|314ba23f-77b1-4d9c-ab80-bd8bfdf491e4
www.ghananewsagency.org|GH|ec029fa9-1952-4cb4-b868-40172a1bc7a8
graphic.com.gh|GH|41bcfdaf-e365-49be-971f-85b09a60c9bc
graphic.com.gh|GH|e23d537f-2b04-43d3-b42c-b02bcd1e8e9c
www.ghananewsagency.org|GH|01f7001a-e843-4047-8133-05fd23ca2bd3
www.modernghana.com|GH|046c1fa3-a22e-4c18-ac3a-2ecb57a71fa3
wn.com|GH|8a125b0c-5a72-4325-a74a-00dc4fd3ce24
wn.com|GH|dc4edc5f-14f5-4d57-aa0a-dc8215ddff7f
www.ghanabusinessnews.com|GH|d03ee3b3-1a8c-413d-ba87-05d35e1ed8b1
graphic.com.gh|GH|4c8b4397-1366-4f5e-8239-ebe4b17194d7
liberal.sapo.cv|CV|eb4651d1-e553-473b-beda-375ab3ba6b29
lnt.ma|MA|33270fb7-adf6-480b-b792-cc916453084b
www.oujdacity.net|MA|ccf9048f-89af-436c-9b59-66e17937cb82
www.oujdacity.net|MA|f02af865-f2b2-4d24-9ce6-84ff462dc434
www.journaldusport.ma|MA|e630ed77-aef3-45d0-bdad-866e43c0ff55
moroccomedia.com|MA|d0cf7fd0-bc70-44ae-b753-35973f65d821
www.journaldusport.ma|MA|a57d4ab5-9b70-498c-8bc3-50694e907f05
www.journaldusport.ma|MA|ab7e4657-cb95-485a-9d65-83f0462dc21a
moroccomedia.com|MA|aaaa73be-5f18-43b5-8886-ba0d65997860
www.oujdacity.net|MA|41395534-8d74-4474-bcdd-3d5e0f7756b3
lnt.ma|MA|c58c898e-a90d-42b9-930a-2c2caea70f7d
moroccomedia.com|MA|8d7e1156-01a0-4eb4-a349-af8a9137d577
lnt.ma|MA|bc17f325-5d68-4a41-8075-35c0d94fdee4
moroccomedia.com|MA|8918c921-465b-4ee9-818f-34dc75d703b0
www.oujdacity.net|MA|4e01bd6c-abc8-4790-a9f8-5b517f7af17c
moroccomedia.com|MA|602c0c42-0b72-47e9-9491-fcc98fdfa0b1
lusakastar.com|ZM|671c8696-15eb-44ea-9c6e-ac6d3038a93c
zambiabusinesstimes.com|ZM|f75bb4cc-5b44-4fca-bfb6-1005e46a7632
zambiabusinesstimes.com|ZM|a857dcd5-d035-46c3-9d27-eaeafaaae595
www.zambiawatchdog.com|ZM|759fe25f-ad3a-43fc-96bd-d51c45db5bc8
www.zambiawatchdog.com|ZM|29490014-288c-4792-b6da-a41f4346b80a
lusakastar.com|ZM|8564f39c-d8cc-4064-9c9b-dbb033eb07cb
www.zambianobserver.com|ZM|d3c0a6c9-6788-4182-8b10-6a5d63ab6549
www.zambianobserver.com|ZM|a2e469cc-9617-4b4f-8c95-9d2d4043d6ba
www.mwebantu.news|ZM|390f01ec-5bdb-4fab-b9d6-8821ae5625b5
www.zambiawatchdog.com|ZM|75976765-3ec9-4812-91d7-f3b802e4e4db
www.lusakatimes.com|ZM|f9712e5e-0f9c-4e97-bfc8-0ea42e715732
zambiabusinesstimes.com|ZM|2b6702fe-3a69-41d3-8e22-fd91c59863e1
www.zambianobserver.com|ZM|79dfbffd-590c-42ed-ab0a-180e15c53660
www.lusakatimes.com|ZM|6220f513-4731-42ce-88cd-9f19cc16cfa4
www.zambiawatchdog.com|ZM|4d7a03db-4bb8-4dff-b3c7-2f3df606d164
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|67e6bad4-6804-4cad-9ee8-0fb3b26d141e
www.nyasatimes.com|MW|66aad971-e9ac-497e-bc8e-9cb3b8b53d02
www.nyasatimes.com|MW|8f2b70e8-219f-4915-866e-e9884e8b4aab
www.nyasatimes.com|MW|d4c35cda-3e53-4471-835f-68915ba61fdd
malawi24.com|MW|70daca33-b23f-4d0c-a651-a5d00ca93bb5
www.nyasatimes.com|MW|6ee703ef-2a20-45ae-9eaf-f25980f356fa
malawi24.com|MW|9cb2bbdd-f4fd-4ae2-9db6-2106ddf8237b
www.nyasatimes.com|MW|5d22cf05-15ad-4f04-a4a8-de01d70ab9db
malawi24.com|MW|eccdc751-f4e0-4a21-a9c7-f36c3efe6be9
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|bd289b1e-0c1a-4a9a-acee-d69285857ae3
www.nyasatimes.com|MW|c901d344-626f-44c8-ac69-50ad89470f1b
malawi24.com|MW|FAILED
malawi24.com|MW|cdb73175-e0b0-47c3-b388-761cec6a88fe
www.maliweb.net|ML|9aef84a7-e06d-47fc-82b6-498af86f8144
maliactu.net|ML|8468237f-69c0-4d6e-bd44-06fe73cb630b
www.maliweb.net|ML|2ab9a9b0-8dc7-4529-8c83-00f9f9ee775a
www.maliweb.net|ML|eebd774f-7e29-4a8c-bf10-cdb7af3e6e58
maliactu.net|ML|ce0f376a-e3cf-4128-bdb4-0a694df4600b
maliactu.net|ML|4f2119e5-e61d-4e2f-b88f-ae86624a16fd
www.maliweb.net|ML|08d2ad00-34a7-4f51-9579-d228b7f0ef17
www.maliweb.net|ML|0dbe57b2-447f-4d32-a5dc-bb537d0094d7
www.maliweb.net|ML|9c5e9611-7d8c-4cec-b7e5-e06c99e02dc9
maliactu.net|ML|ef5ed59b-d60c-4f6f-98f4-52536844001a
www.maliweb.net|ML|ecea8ef9-da72-41de-be98-33a6d78aae35
www.maliweb.net|ML|8fb3ce30-17b2-4257-9bab-193825b6bd52
maliactu.net|ML|35b10184-a7af-4ffa-b3e1-d0434fef7b79
maliactu.net|ML|b40fc3e1-6651-4e6c-9efd-9076765e47ef
maliactu.net|ML|5171ed7e-dacf-4c5f-bd12-8f67a2e8aa51
mayotte.la1ere.fr|YT|b64301bc-9cd6-40c2-a425-d05ea9013e0e
mayotte.la1ere.fr|YT|b0c2cf14-0f3d-4d2b-bc5e-09bd3bef4845
mayotte.la1ere.fr|YT|5a326199-6855-4a27-b94a-e0141070bc1d
mayotte.la1ere.fr|YT|f92f41b3-6341-4e2b-b05f-0e3b47eeda18
mayotte.la1ere.fr|YT|d943fd3a-fc43-492e-afaf-47175311e8dd
mayotte.la1ere.fr|YT|ec52656a-ba5b-421d-93f5-10f02bfd7060
mayotte.la1ere.fr|YT|0d0f1c44-2019-4e76-96cc-d8df960e1107
