domain|cc|testID
diplomat.so|SO|f48f0394-91f3-49f4-aa84-399592d09344
diplomat.so|SO|c84ec3e2-6125-4fb6-b7fa-cd6b539b41a6
diplomat.so|SO|63e820ac-35bd-423b-b0ed-cb56ad861f7f
diplomat.so|SO|b85f9206-b4a4-4c57-9183-e5962e2237a3
diplomat.so|SO|352b4cee-b2c1-440d-97f4-de5bf28374d1
diplomat.so|SO|102cf214-af09-44e4-a052-d7a560fb1ff9
diplomat.so|SO|746344ab-77b8-4875-b9fa-f53b75f3e7e0
www.ghananewsagency.org|GH|d3031498-e7e1-42e7-a05b-ff115c3f5188
graphic.com.gh|GH|e45db5cf-a143-4312-a23a-124d7410071c
graphic.com.gh|GH|45bed0c7-2c4a-4b86-b4c5-867170df6d2b
www.newsghana.com.gh|GH|4b874b39-07b5-4b9a-a68f-32a1664fab00
www.modernghana.com|GH|ce5e958b-de50-4427-abb4-8095a11e9249
www.ghanasoccernet.com|GH|FAILED
www.ghananewsagency.org|GH|3713e74a-d74f-446f-b605-11784ce9e28f
graphic.com.gh|GH|43dbac0a-1879-4d35-ac45-697a76fd07b2
graphic.com.gh|GH|ca951c04-3033-421a-8310-9e3d408b3acd
www.ghananewsagency.org|GH|af7f9684-22ff-4e8f-bca3-c2ff50519dc9
www.modernghana.com|GH|7528ddff-a14a-485a-b6d8-7fb030e2d185
wn.com|GH|c8780c14-8061-4f86-908a-6b16966756c3
wn.com|GH|e509b799-4f71-452b-a0e2-0a51f04118e3
www.ghanabusinessnews.com|GH|3dc30fad-5042-4700-b24e-1d16f14e245b
graphic.com.gh|GH|b46ac868-4b75-40e1-9afd-673ef434c8e7
liberal.sapo.cv|CV|861cf9b3-ac7a-454a-a82e-e2eb8c28845d
lnt.ma|MA|1aa8a2c2-30b1-4774-ae7f-468a5d90f4c7
www.oujdacity.net|MA|a6092f80-f359-49d0-a25c-a5b24da73917
www.oujdacity.net|MA|576e6378-226a-4080-8b51-6a33749b0917
www.journaldusport.ma|MA|bc872103-f5ff-4cbf-88d4-96ba35c977a6
moroccomedia.com|MA|f99a1296-e00c-470e-a963-b77149dd7602
www.journaldusport.ma|MA|2eee1ed5-3a59-482e-8cc8-893241ea9424
www.journaldusport.ma|MA|a61d12f9-697a-4b15-ad63-a706581e6f6b
moroccomedia.com|MA|53e5f30f-574a-4caf-93b2-3c20da5a7483
www.oujdacity.net|MA|e5988c40-7153-439b-afee-2905a8a903ef
lnt.ma|MA|b4fb4fe0-845a-4eae-94e9-3c5a7cad65ee
moroccomedia.com|MA|1d294c56-b324-40aa-b841-c9c5e1f149c7
lnt.ma|MA|57df38a6-ccd5-451c-b798-2e22c5f43aa0
moroccomedia.com|MA|bae52333-2b8d-4ea3-98db-aeb28b6b5614
www.oujdacity.net|MA|e0eb4632-d900-4a6c-af9e-ff0ab051a59a
moroccomedia.com|MA|6fc6dcdd-c472-4eda-b6da-88e9a5598452
lusakastar.com|ZM|1e5ebbf8-1dfd-4841-b94e-cfd55e41c0e5
zambiabusinesstimes.com|ZM|1a4b390b-41ef-462c-9263-d7fece66f148
zambiabusinesstimes.com|ZM|7fa3aa56-efe7-4f16-9712-7f703c4fded4
www.zambiawatchdog.com|ZM|5b3cae70-1cbf-448a-b230-41fca181d4b4
www.zambiawatchdog.com|ZM|f6c0cc6b-468e-42f1-91eb-1cdc65f9506a
lusakastar.com|ZM|be416f38-d44f-4c35-8ac2-7340641c9941
www.zambianobserver.com|ZM|f6bb9327-6eff-4f27-a122-8c36af9662ae
www.zambianobserver.com|ZM|4ce685a9-126b-4e2f-9df2-0a33b7c1a59e
www.mwebantu.news|ZM|dd24a3d6-a961-4692-8b19-d5cfc680254b
www.zambiawatchdog.com|ZM|e43fd944-81f0-40a3-ac36-2bbe884a222f
www.lusakatimes.com|ZM|60795458-4c3d-4995-ba84-3374c8a26ff1
zambiabusinesstimes.com|ZM|5f3166c6-3284-445b-bf04-309936c4b5e3
