domain;cc;ProbeInfo;TestDateTime;StatusCode;StatusText;DNSLookupTime;Destination;HTTPStatus;InitialConnection;NumberOfRequests;PageLoadTime;SSLNegotiationTime;TTFB;TotalDownloadedBytes
www.southerneye.co.zw;ZW;{'ASN': 37183, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '196.43.105.0', 'GeolocationAccuracy': 25000, 'IPAddress': '196.43.105.34', 'Latitude': -17.8178, 'Longitude': 31.0447, 'Network': 'AfOL-Zw-NET8_B', 'NetworkID': 65920, 'Platform': 'PC', 'ProbeID': 'ee9579c4-65b0-4022-a765-a5105b208137', 'Version': '1.0.44.0'};2018-07-09;200;OK;3;https://www.southerneye.co.zw/2017/07/25/opposition-raises-red-flag-zanu-pf-rigging-threats/;200;4272;129;41337;4046;5634;1244647
www.herald.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;31;https://www.herald.co.zw/under-the-eaves-with-igomombe-opposition-trapped-in-own-argument-actions/;200;141;354;29187;119;2138;2703881
www.southerneye.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;12;https://www.southerneye.co.zw/2016/01/28/your-heart-is-where-your-treasure-is/;200;497;125;10896;295;3156;1236767
www.southerneye.co.zw;ZW;{'ASN': 37183, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '196.43.105.0', 'GeolocationAccuracy': 25000, 'IPAddress': '196.43.105.34', 'Latitude': -17.8178, 'Longitude': 31.0447, 'Network': 'AfOL-Zw-NET8_B', 'NetworkID': 65920, 'Platform': 'PC', 'ProbeID': 'ee9579c4-65b0-4022-a765-a5105b208137', 'Version': '1.0.44.0'};2018-07-09;200;OK;3;https://www.southerneye.co.zw/2016/01/28/your-heart-is-where-your-treasure-is/;200;578;129;23910;315;5774;1234529
www.zimbabwesituation.com;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;34;https://www.zimbabwesituation.com/news/khupe-claims-chamisa-is-out-to-derail-her-campaign/;200;604;204;18849;375;4024;6245221
www.bizday.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;http://www.bizday.co.zw//armyworm-threatens-a-tenth-of-zimbabwes-maize-crop-fao/;200;185;19;6521;163;4293;222609
www.technomag.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;33;https://www.technomag.co.zw/2018/06/27/facebook-lets-some-group-admins-charge-members-for-access/;200;1401;78;13369;1005;5999;2309450
www.herald.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;13;https://www.herald.co.zw/editorial-comment-aussies-pakistan-tour-deals-detractors-a-body-blow/;200;172;310;25894;151;3032;3175618
www.herald.co.zw;ZW;{'ASN': 37123, 'ConnectionType': 'Ethernet', 'CountryCode': 'ZW', 'DNSResolver': '41.191.232.2', 'GeolocationAccuracy': 1000, 'IPAddress': '154.119.82.221', 'Latitude': -17.819054, 'Longitude': 31.039442, 'Network': 'Hre-Broadband2', 'NetworkID': 64233, 'Platform': 'PC', 'ProbeID': 'f0dc6566-e548-42a3-b22c-699edb86e013', 'Version': '1.0.44.0'};2018-07-09;200;OK;12;https://www.herald.co.zw/under-the-eaves-with-igomombe-opposition-trapped-in-own-argument-actions/#disqus_thread;200;129;389;35736;108;2996;2840453
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.45.230', 'GeolocationAccuracy': 10000, 'IPAddress': '41.147.219.149', 'Latitude': -25.7356, 'Longitude': 28.1876, 'Network': 'Telkom Internet', 'NetworkID': 422, 'Platform': 'PC', 'ProbeID': 'a209efd4-7d25-4da5-b0ae-c206188c91ff', 'Version': '1.0.44.0'};2018-07-09;200;OK;74;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;187;303;9336;164;2972;4468791
