domain|cc|testID
diplomat.so|SO|20226cf1-dddf-4562-801b-cfea9d9c0070
diplomat.so|SO|58dfb3ff-4898-4c9b-8165-f1cbfad2fd86
diplomat.so|SO|77997569-0b0f-4e82-8a1d-6f5f2cf54d24
diplomat.so|SO|eff5b72e-2cbc-4873-8d74-b64198f2425d
diplomat.so|SO|9d79f761-d3c8-4654-8f2a-c12c01f8daff
diplomat.so|SO|155af941-7792-4065-94c1-cb39076f7802
diplomat.so|SO|da3c19f7-6421-46d2-856a-c563493ea48c
www.ghananewsagency.org|GH|839eb630-9e36-4ba1-97bd-f29e3d85308c
graphic.com.gh|GH|54c0346c-7765-401c-b563-05d28b10d578
graphic.com.gh|GH|4ca7c6bc-ef58-44fa-bf77-6b0b6c9e41a4
www.newsghana.com.gh|GH|c9829e43-739c-4029-a30b-1fdac85602bf
www.modernghana.com|GH|b6c9b04e-7419-45b3-a7a9-64bec0c227c4
www.ghanasoccernet.com|GH|FAILED
www.ghananewsagency.org|GH|3564a5e6-4de8-416b-8e63-829353218d0d
graphic.com.gh|GH|96efdfed-ca3c-46e0-b324-842443438a1c
graphic.com.gh|GH|9f8afe66-6b37-415a-8646-5e3287f5c08d
www.ghananewsagency.org|GH|9c968317-d714-440f-abfb-3a1bb2ca703d
www.modernghana.com|GH|1d63e111-5515-4780-9536-661023300336
wn.com|GH|12e267ce-9071-42e7-90a4-0b6284d31653
wn.com|GH|9a82ee96-9e82-4b25-ac65-34a258e7bceb
www.ghanabusinessnews.com|GH|d2020d20-12f1-460d-8902-f49dcaaaa300
graphic.com.gh|GH|68a364ba-194e-4764-9d8c-dc618b7786d9
liberal.sapo.cv|CV|fdaaecd9-7aaa-43be-ac3b-fa4cbdce059f
lnt.ma|MA|ad25c9e7-e231-439e-9224-43b3deb404ff
www.oujdacity.net|MA|78634d2a-ab17-4498-9408-2e833b2216c7
www.oujdacity.net|MA|5fbe6853-5fa5-44b7-8db1-553d2592f020
www.journaldusport.ma|MA|a8fb49aa-5da4-4b86-96b4-2e44e786b52c
moroccomedia.com|MA|65c7d340-8a94-409a-9eb4-4540b62d6628
www.journaldusport.ma|MA|bfd96eb2-30ec-4a8f-b625-b0d703a5bf4c
www.journaldusport.ma|MA|7e3225d6-8647-491d-ac34-fce997abcff3
moroccomedia.com|MA|f009c142-9257-4735-a08f-fc937053f23f
www.oujdacity.net|MA|fae3457c-91eb-40da-bf5e-7ce5dca399f4
lnt.ma|MA|e1bfabd2-7390-4479-924b-59e8c94c4c42
moroccomedia.com|MA|084197cb-244d-4731-b466-192d6d57f143
lnt.ma|MA|9296462f-0063-439d-8fc6-b341b972291e
moroccomedia.com|MA|c203881c-41e0-4e5d-b2ee-d74ca07b10f1
www.oujdacity.net|MA|3da7867c-a75c-4bc3-83aa-1bc2739fb61a
moroccomedia.com|MA|fc6bd7c2-dd95-49b3-8378-b80b73bcb74f
lusakastar.com|ZM|17f43ec9-60f8-4ea5-8968-daa53fc7fe09
zambiabusinesstimes.com|ZM|c527bcd0-1119-4bfb-b776-734de08faaf7
zambiabusinesstimes.com|ZM|4f367896-e59f-4ae6-b1c8-4e52dd7be3ef
www.zambiawatchdog.com|ZM|44c156e1-712e-45f7-ac6b-adf67ab278ba
www.zambiawatchdog.com|ZM|59182f2c-3b7f-45e8-85c3-52af6104a4a6
lusakastar.com|ZM|f6a5d786-718a-40b8-9731-9d53b227ac16
www.zambianobserver.com|ZM|e9d662c3-162b-4a3d-bd3f-809da9a2fb13
www.zambianobserver.com|ZM|775beba1-6b5a-4b1a-9c56-c1235494c91f
www.mwebantu.news|ZM|b30a3380-f2d5-4964-8a6f-d0d774ff2e82
www.zambiawatchdog.com|ZM|1cdacb5a-2d57-4a1f-85f7-22de65e683a3
www.lusakatimes.com|ZM|4bd90017-2e62-4de3-a837-72f894f903a2
zambiabusinesstimes.com|ZM|6d3ad4af-e6b4-4f13-ae4d-7e7637379188
www.zambianobserver.com|ZM|eb39f779-865f-478f-9cbe-4be75952c9f0
www.lusakatimes.com|ZM|41d677a4-205e-45d9-9527-07764f935e7e
www.zambiawatchdog.com|ZM|89804820-c62d-4f2e-a294-4b3def5ac69a
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|4727da2c-727b-4457-97ee-d132acdb9a8b
www.nyasatimes.com|MW|e1f1e872-b5db-4a0d-8799-d4122c31e17e
www.nyasatimes.com|MW|8d443c23-bf93-4f25-874d-c5dca41fd3d7
