domain;cc;ProbeInfo;TestDateTime;StatusCode;StatusText;DNSLookupTime;Destination;HTTPStatus;InitialConnection;NumberOfRequests;PageLoadTime;SSLNegotiationTime;TTFB;TotalDownloadedBytes
randburgsun.co.za;ZA;{'ASN': 37353, 'CityName': 'Cape Town', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '41.222.225.11', 'GeolocationAccuracy': 10000, 'IPAddress': '129.205.161.177', 'Latitude': -33.98, 'Longitude': 18.48, 'Network': 'Macrolan-IPC-DSL', 'NetworkID': 60358, 'Platform': 'ANDROID', 'ProbeID': '954589cb-3f93-44b0-8db9-6aba566482c2', 'Version': '3.4.1.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1526;0;1472;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.42.231', 'GeolocationAccuracy': 1000, 'IPAddress': '105.225.92.120', 'Latitude': 28.18, 'Longitude': 28.18, 'Network': 'Telkom_Internet_Broadband_105_228', 'NetworkID': 61693, 'Platform': 'ANDROID', 'ProbeID': '7c3c166c-7563-481d-a40a-a81378cc41fe', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1962;0;1877;1001
randburgsun.co.za;ZA;{'ASN': 37650, 'CityName': 'Pretoria', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '154.66.200.254', 'GeolocationAccuracy': 10000, 'IPAddress': '168.253.90.248', 'Latitude': -25.71, 'Longitude': 28.23, 'Network': 'CMV-TER1', 'NetworkID': 70833, 'Platform': 'ANDROID', 'ProbeID': '8d6b2b79-f6c1-4475-879f-5fa45fc8b414', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1403;0;1315;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.50.230', 'GeolocationAccuracy': 1000, 'IPAddress': '105.184.43.74', 'Latitude': 28.19, 'Longitude': 28.19, 'Network': 'Telkom_Internet_Broadband_105_184', 'NetworkID': 60766, 'Platform': 'ANDROID', 'ProbeID': '9869afb5-64e3-4759-a431-d5c4ad6550b1', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1301;0;973;1001
randburgsun.co.za;ZA;{'ASN': 5713, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.25.7.0', 'GeolocationAccuracy': 1000, 'IPAddress': '196.25.7.122', 'Latitude': 22.58, 'Longitude': 22.58, 'Network': 'IPNET-CSTR-WN-NDN', 'NetworkID': 92009, 'Platform': 'ANDROID', 'ProbeID': '5127835e-2780-4e63-bb8b-87e4b8254b63', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1831;0;1680;1001
randburgsun.co.za;ZA;{'ASN': 15022, 'CityName': 'Stellenbosch', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.44.46.0', 'GeolocationAccuracy': 1000, 'IPAddress': '196.223.90.252', 'Latitude': 18.41, 'Longitude': 18.41, 'Network': 'adept-za-196-223-80-0_20', 'NetworkID': 70871, 'Platform': 'ANDROID', 'ProbeID': '5073aee4-a6cd-421d-b1e6-ca651c85fc41', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;2135;0;2041;1001
randburgsun.co.za;ZA;{'ASN': 37611, 'CityName': 'Stellenbosch', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '169.1.2.11', 'GeolocationAccuracy': 10000, 'IPAddress': '169.0.113.88', 'Latitude': -33.93, 'Longitude': 18.84, 'Network': 'AFRIHOST-DYNAMIC', 'NetworkID': 59401, 'Platform': 'ANDROID', 'ProbeID': '0d8e39c0-d472-4843-bd68-b2adce740386', 'Version': '3.8.0.0'};2018-07-17;408;Test timeout;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;0;0;0;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Plettenberg Bay', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.46.231', 'GeolocationAccuracy': 2300, 'IPAddress': '105.226.247.180', 'Latitude': 22.48, 'Longitude': 22.48, 'Network': 'Telkom_Internet_Broadband_105_226', 'NetworkID': 61152, 'Platform': 'ANDROID', 'ProbeID': 'f42660a7-c95e-4600-b7ba-9a88a580d55e', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1086;0;1026;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Johannesburg', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.42.232', 'GeolocationAccuracy': 10000, 'IPAddress': '105.225.118.9', 'Latitude': -26.23, 'Longitude': 28.06, 'Network': 'Telkom_Internet_Broadband_105_224', 'NetworkID': 60026, 'Platform': 'ANDROID', 'ProbeID': 'a5fc1bd5-46fa-40c1-bfe3-48e40f8e09cb', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;1244;0;1178;1001
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Durban', 'ConnectionType': 'WIFI', 'CountryCode': 'ZA', 'DNSResolver': '196.43.53.231', 'GeolocationAccuracy': 1000, 'IPAddress': '105.184.42.85', 'Latitude': 31.28, 'Longitude': 31.28, 'Network': 'Telkom_Internet_Broadband_105_184', 'NetworkID': 60766, 'Platform': 'ANDROID', 'ProbeID': '0263b0df-9ecd-4be2-80ea-97707fb1c248', 'Version': '3.8.0.0'};2018-07-17;200;OK;0;https://www.google.com/amp/s/sandtonchronicle.co.za/205253/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/amp;200;0;0;2267;0;1697;1001
